"","id","usernames","content.x","joined","timeout","clean_content","id.y","channel","content.y"
"61","01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1SYH36ZJXJAC9VRSATG8CDX","01H261HJTJ4K6RM2WWGW5PS40E","Don’t forget that it has to be Sparkling water specifically. Only if you want to be a real G. "
"62","01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1SYQGGS3K9DT46JK6CPNPX9","01H261HJTJ4K6RM2WWGW5PS40E","Real G’s let their plastic balls hang "
"63","01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1S5QRCWMRFRQNFSNF43RWPV","01H261HJTJ4K6RM2WWGW5PS40E","GM Everybody. Greetings George WoC"
"64","01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1QNFV14FAFQSJS3N4AQNEJW","01H261HJTJ4K6RM2WWGW5PS40E","Congrats Deadplev! I'm coming for you though, respectfully. No Diddy.."
"65","01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1QM5D9GRB3JC8DKN7GWEA3G","01H261HJTJ4K6RM2WWGW5PS40E","Yo G's. I just put in 9 Hours of Deep Work here in the Crypto DeFi campus. Soaking up all the knowlege as much and as Fast as I can. The classes and cources are great because they take complicated subject and make it as easy for you to understand and I feel that while I go through the cources. This week I'll be upgrading to the champions subscription and participate everyday for those two years. Wish Me Luck🫡. #ProudOfMyself😎"
"66","01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1QMNFXT0JCV15TEMEMS1DCN","01H261HJTJ4K6RM2WWGW5PS40E","In the Champions Subscription gives you two full years of access to TRW that also includes Maximum Coin Bonuses, Exclusive Features and Special Emergency Broadcasts. Combined they give you the highest chance and andvantage's at getting rich using the platform. But still at the end of the day, it's up to you. A wise man one's said ''You are the only one who can make this work and you the only one who can F**k this Up!''. "
"67","01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1QMTJ3ZPHDFHFKCG9VZ0HFH","01H261HJTJ4K6RM2WWGW5PS40E","I did not get a ScreamOut😔"
"68","01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1QN8NZMWJXEFCK6VFJVZWR8","01H261HJTJ4K6RM2WWGW5PS40E","This is one of my favorite Pictures. It just saddens me a bit because I know Tate don't really fw Jordan Peterson because of his pharma drug use and it spoiels the photo in some time of way. Like what is this guy doing sitting at our table kind of vibz. Respect to'em Both. Would be cool to see a sit down like this on a podcast someday."
"69","01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1HSGRNDTQET058Y6V7F4TM3","01H261HJTJ4K6RM2WWGW5PS40E","GM!"
"70","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J6VH5X9HCWR5H25D8ZCF4TGJ","01H261HJTJ4K6RM2WWGW5PS40E","GM let’s get it🔥"
"71","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J64PFTZTTKNQQY9G3FSYKHY1","01H261HJTJ4K6RM2WWGW5PS40E","Gm"
"72","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J4F7SVDBSZT56318RAKNH6X8","01H261HJTJ4K6RM2WWGW5PS40E","GM everybody hope u killing the day🔥"
"73","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J4C1HRBKQ8KGBGNAPHSB1X7K","01H261HJTJ4K6RM2WWGW5PS40E","Gm everybody🙏🏾 successful day to yall"
"74","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J498M00MMDWQSA6VM2DP9DGB","01H261HJTJ4K6RM2WWGW5PS40E","GM killers"
"75","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J47FYPGJKA38W7KNZX151PNN","01H261HJTJ4K6RM2WWGW5PS40E","GM Gs let’s get those power levels up🔥"
"76","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J3HQK0XY9CM70YJ7MAGK52B4","01H261HJTJ4K6RM2WWGW5PS40E","Gm heros🔥"
"77","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J1PX97RWP9M2MC3ZTW7G4215","01H261HJTJ4K6RM2WWGW5PS40E","GM fellas let’s keep it rocking🔥"
"78","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J1PXDVYCWR6F0QZKXANQN019","01H261HJTJ4K6RM2WWGW5PS40E","Let’s get it🔥"
"79","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J1765NN1P9Z9X8E8YG1FKBRN","01H261HJTJ4K6RM2WWGW5PS40E","GM Kings let’s get it🔥"
"80","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J0Z9KERRP7VVVB71Z3CCRSEN","01H261HJTJ4K6RM2WWGW5PS40E","GM Gs 

Ready to crush the weekend🔥🔥🔥"
"81","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J0Z9R9JA4SEK62CRQJR6QCM2","01H261HJTJ4K6RM2WWGW5PS40E","Congrats G! Like u said with the right mindset everything is possible🔥📈📈"
"82","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J0VSHBJ7QFC2CS21ZKA2HAF1","01H261HJTJ4K6RM2WWGW5PS40E","Just passed the DeFi test! At least 28 of 30 questions correct🙏🏾"
"83","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J0T40MDVVMJ6SSKW5XQB81RS","01H261HJTJ4K6RM2WWGW5PS40E","GM📈"
"84","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J0QK2MECAVH142YBMJ0JC70D","01H261HJTJ4K6RM2WWGW5PS40E","Totally agree!💯"
"85","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J0NSG3NP3P23BZ50SWB1G2K1","01H261HJTJ4K6RM2WWGW5PS40E","Gm Kings "
"86","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J0JA6QYDZRH98F9GRPBP33NG","01H261HJTJ4K6RM2WWGW5PS40E","GM Champs "
"87","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J0FX6EDX3WT6YCMPDRBHWB37","01H261HJTJ4K6RM2WWGW5PS40E","GM Gs"
"88","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J0EVKV02F565TX9MWZPT5PVK","01H261HJTJ4K6RM2WWGW5PS40E","GN everybody! Stay blessed and make the best out of tomorrow’s day📈"
"89","01HZVRRG55Y1Y8HG1KN3YA2SE5","Mike10B","Mike from Switzerland 33 years old, ex basketball player in Germany. Trying to build a future for me and my family. ","2024-06-08T11:14:31.302Z",NA,"mike switzerland 33 years old ex basketball player germany trying build future family ","01J0AH4VNMN190B325WXZC99C8","01H261HJTJ4K6RM2WWGW5PS40E","Good morning WINNERS 

today I’m going to work out with this basketball team after 6 month without touching a basketball and a plastic hip replacement. But I’m feeling better than ever so I’m going to show out🔥"
"90","01GJQKPN1KHGVNZX3D8PDSEZHE","Kamikaze 💯","27 year old car salesman from Switzerland focused on becoming financially free","2023-05-13T18:49:03.288Z",NA,"27 year old car salesman switzerland focused becoming financially free","01J3A4REMY3YWCX62J7EKX1QHM","01H261HJTJ4K6RM2WWGW5PS40E","GM"
"91","01GJQKPN1KHGVNZX3D8PDSEZHE","Kamikaze 💯","27 year old car salesman from Switzerland focused on becoming financially free","2023-05-13T18:49:03.288Z",NA,"27 year old car salesman switzerland focused becoming financially free","01HZWV6FWYXDNXPCW8RXSG02WQ","01H261HJTJ4K6RM2WWGW5PS40E","There is a thread in the ""The Real World"" campus that shows you how to do it on desktop or mobile"
"92","01GJQKPN1KHGVNZX3D8PDSEZHE","Kamikaze 💯","27 year old car salesman from Switzerland focused on becoming financially free","2023-05-13T18:49:03.288Z",NA,"27 year old car salesman switzerland focused becoming financially free","01HZWVB8E39C101EBHBCTW2T7F","01H261HJTJ4K6RM2WWGW5PS40E","should be fine until tomorrow "
"93","01H94G3NT7TCTVXKRX8FFQQ4W4","Patrick47","Switzerland, Tessin.
Specialized in design, commerce, life hacks, real estate.","2023-08-31T00:35:11.407Z",NA,"switzerland tessin specialized design commerce life hacks real estate","01J4DAHE9Y11Q6Y4AKYHQRPXRZ","01H261HJTJ4K6RM2WWGW5PS40E","Alcohol is literally a toxine. The amountof damage of the alcohol is not balanced by the other substances in wine"
"94","01HVNNYMRHFW0QS6NV9K3NTNDY","NotAttilaKoncz","Soccer, Kickboxing, Making Money living in Switzerland from Hungary and the USA.","2024-04-17T09:25:53.644Z",NA,"soccer kickboxing making money living switzerland hungary usa","01J2475CGFZX90QD75F8BVEW2T","01H261HJTJ4K6RM2WWGW5PS40E","GM "
"95","01H03HSR7AWMJ5VQPAZQNAA041","notKYLE","• working as a slave for a tech company for now.
• they're paying me 6-digits to be a slave and forget my dreams.
• living in zurich, switzerland","2023-05-10T19:22:50.118Z",NA,"• working slave tech company now • theyre paying 6digits slave forget dreams • living zurich switzerland","01J2MGVCNKYKNY3FNGMYT842TZ","01H261HJTJ4K6RM2WWGW5PS40E","GN G’s 🫡"
"96","01H03HSR7AWMJ5VQPAZQNAA041","notKYLE","• working as a slave for a tech company for now.
• they're paying me 6-digits to be a slave and forget my dreams.
• living in zurich, switzerland","2023-05-10T19:22:50.118Z",NA,"• working slave tech company now • theyre paying 6digits slave forget dreams • living zurich switzerland","01HRKT8RTY5QN5G9SV8SH5VRQC","01H261HJTJ4K6RM2WWGW5PS40E","Good morning 🤝"
"97","01H03HSR7AWMJ5VQPAZQNAA041","notKYLE","• working as a slave for a tech company for now.
• they're paying me 6-digits to be a slave and forget my dreams.
• living in zurich, switzerland","2023-05-10T19:22:50.118Z",NA,"• working slave tech company now • theyre paying 6digits slave forget dreams • living zurich switzerland","01HK1T9628KY3ZE3Y6BYQ3G4CM","01H261HJTJ4K6RM2WWGW5PS40E","GM"
"98","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J84XKTS71Y4VX904T01W59BX","01H261HJTJ4K6RM2WWGW5PS40E","WHAT ARE THE PLANS FOR THE DAY G'S??"
"99","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J84XZXDG3KA1VBY1670W7VTV","01H261HJTJ4K6RM2WWGW5PS40E","GM G, nice nice. I have done most of the work this morning, this evening I have to fly back home after a week in Turkey. 

Have to meet up a client and close

<@01J2YSYAQGJ21GRBPBKEGBK0YB> "
"100","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J82WFESGGABTJ9269S59VJH5","01H261HJTJ4K6RM2WWGW5PS40E","Im fine G, just got home form a boat trip here in Turkey. Time to work"
"101","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J82VP3B2BJG73R2375DZG81A","01H261HJTJ4K6RM2WWGW5PS40E","HOW WAS YOUR DAY HEROES?"
"102","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J7ZMEH5FJ2NDWH8ZXZP1NHBK","01H261HJTJ4K6RM2WWGW5PS40E","UEEE G, Everything is going welllll!! How's life by you"
"103","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J7ZMNMVYS3JV1YZRRWPC8PYZ","01H261HJTJ4K6RM2WWGW5PS40E","That's G my friend! Keep going!! 

Im in vacation rn, will go to lunch in 1h and later we will visit Yalikavak Marina, really luxurious place. "
"104","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J7ZJW342W6SK4BGKNMRM6P0Y","01H261HJTJ4K6RM2WWGW5PS40E","What are the plans for today G's??"
"105","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J7VX772D05WXATSBCF5NR3XZ","01H261HJTJ4K6RM2WWGW5PS40E","What happened on the live?"
"106","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J7VMNA78QJ2HF7E1QT56KNHE","01H261HJTJ4K6RM2WWGW5PS40E","Nice G, ready for tomorrow?"
"107","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J7V5D38XK5E7HD1RTQ01GGWW","01H261HJTJ4K6RM2WWGW5PS40E","How did the day go?"
"108","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J7JCZAJ73DWXBM1297ACVE12","01H261HJTJ4K6RM2WWGW5PS40E","GFM, LET'S WIN TODAY HEROES"
"109","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J7G5AVC5VZAN37RS2YZ1BSXM","01H261HJTJ4K6RM2WWGW5PS40E","Aikido, keep going G, what are the plans for the day?"
"110","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J7AY0XRWW28YASDTQ9JD0WSD","01H261HJTJ4K6RM2WWGW5PS40E","GM G, you too !!"
"111","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J78VFDCX4RE1NKJXQH8WJBJV","01H261HJTJ4K6RM2WWGW5PS40E","YOU TOO G!! KEEP IT UP "
"112","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J75GK5KKA0F3FY6WD1DJ2Q97","01H261HJTJ4K6RM2WWGW5PS40E","GM with 18H of screen time (work) "
"113","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6YDSM800T1CGAWW0QFZ2WEE","01H261HJTJ4K6RM2WWGW5PS40E","TRAINING TIME"
"114","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6WN6TYCV06DSW3WFMRM2W44","01H261HJTJ4K6RM2WWGW5PS40E","Good evening sir, just got off boxing. Today had a nice sparring. 

What about you G"
"115","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6WNXJE4MPTYYEMAB3RCDW8N","01H261HJTJ4K6RM2WWGW5PS40E","How was your day G?"
"116","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6PRGB7JGDZHB31G7QEFD0XY","01H261HJTJ4K6RM2WWGW5PS40E","how is your sunday going ?"
"117","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6PRRHR3Q14N45A6Z4RGG0T0","01H261HJTJ4K6RM2WWGW5PS40E","Fucking G, whats the target for the day?

my day is going well thanks"
"118","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6KYDY2FXQVBXE8HD9G5AEY9","01H261HJTJ4K6RM2WWGW5PS40E","GM"
"119","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6H6Y87PEC1S4BH796PT8Q4F","01H261HJTJ4K6RM2WWGW5PS40E","ohw is it going G'w"
"120","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6G4DSJWX00SNK2N3XSR8NT9","01H261HJTJ4K6RM2WWGW5PS40E","Good G, im a boxer too. How is it going?"
"121","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6AH26WMMKQ6HCEXNJ0R2W40","01H261HJTJ4K6RM2WWGW5PS40E","Let's goo G"
"122","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6A9VQA7SH6TJJ138D4E7BS8","01H261HJTJ4K6RM2WWGW5PS40E","King chat not more available?"
"123","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J695XG6C35F51JBVBCRB7EW2","01H261HJTJ4K6RM2WWGW5PS40E"," GMgm"
"124","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J66RB3CCR8EHS9MNX2H601N0","01H261HJTJ4K6RM2WWGW5PS40E","GM G, how are you"
"125","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J61JDDYKTVXQV8KVYAQ8MHP9","01H261HJTJ4K6RM2WWGW5PS40E","Hello guys"
"126","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5Z12CWFHF05VK3QY5CM43CV","01H261HJTJ4K6RM2WWGW5PS40E","HOW ARE YOU GUYS "
"127","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5XY2E8XWXK13JGV1CCCB1F6","01H261HJTJ4K6RM2WWGW5PS40E","good night g's"
"128","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5W7D0T60EHR94JVDMMXJ2XB","01H261HJTJ4K6RM2WWGW5PS40E","GM"
"129","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5VD8PG94MEP4QYS8NSD3AK7","01H261HJTJ4K6RM2WWGW5PS40E","Good night g's"
"130","01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5SW95DJ2EM89DG1KT30GKED","01H261HJTJ4K6RM2WWGW5PS40E","HOW ARE YOU GUYS"
